docid,best_match,score
investor-presentation_march2019.pdf_21,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.421875
investor-presentation_march2019.pdf_22,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.37890625
investor-presentation_march2019.pdf_23,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_9,0.408203125
investor-presentation_march2019.pdf_24,the-essentials-2020-2021-veolia-en.pdf_4,0.34765625
investor-presentation_march2019.pdf_25,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.416015625
investor-presentation_march2019.pdf_28,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.51953125
investor-presentation_march2019.pdf_29,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.515625
investor-presentation_march2019.pdf_31,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.38671875
investor-presentation_march2019.pdf_32,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.439453125
investor-presentation_march2019.pdf_33,s-and-p-edf-ratings-direct-2024-07-02.pdf_4,0.36328125
investor-presentation_march2019.pdf_35,Solar photovoltaic-toward commoditization.pdf_55,0.39453125
investor-presentation_march2019.pdf_36,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.431640625
investor-presentation_march2019.pdf_37,2022-10-27-draft-response-document.pdf_170,0.439453125
investor-presentation_march2019.pdf_38,Wind-Observatory-2023.pdf_99,0.416015625
investor-presentation_march2019.pdf_39,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.4140625
investor-presentation_march2019.pdf_40,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.3671875
investor-presentation_march2019.pdf_41,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.384765625
investor-presentation_march2019.pdf_42,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.38671875
investor-presentation_march2019.pdf_44,s-and-p-edf-ratings-direct-2024-07-02.pdf_12,0.4375
investor-presentation_march2019.pdf_48,edf-emtn-bp-2023-supplement-no-2-june-2024.pdf_4,0.349609375
investor-presentation_march2019.pdf_49,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.3671875
investor-presentation_march2019.pdf_51,AEO2023_LCOE_report.pdf_10,0.388671875
investor-presentation_march2019.pdf_52,2022-10-27-draft-response-document.pdf_198,0.359375
investor-presentation_march2019.pdf_53,s-and-p-edf-ratings-direct-2024-07-02.pdf_12,0.390625
investor-presentation_march2019.pdf_54,s-and-p-edf-ratings-direct-2024-07-02.pdf_12,0.482421875
investor-presentation_march2019.pdf_56,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.53125
investor-presentation_march2019.pdf_57,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.4453125
investor-presentation_march2019.pdf_59,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.451171875
investor-presentation_march2019.pdf_61,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.45703125
investor-presentation_march2019.pdf_62,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.419921875
investor-presentation_march2019.pdf_63,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.337890625
investor-presentation_march2019.pdf_64,2024-02_Rapport_indicateurs_eng.pdf_21,0.515625
investor-presentation_march2019.pdf_65,catalogue_solutions_laboretd_edf_en.pdf_26,0.34375
investor-presentation_march2019.pdf_66,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_9,0.416015625
investor-presentation_march2019.pdf_67,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_13,0.40234375
investor-presentation_march2019.pdf_69,2022-10-27-draft-response-document.pdf_24,0.328125
investor-presentation_march2019.pdf_72,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.451171875
investor-presentation_march2019.pdf_73,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.5078125
investor-presentation_march2019.pdf_74,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.44140625
investor-presentation_march2019.pdf_76,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_8,0.3828125
investor-presentation_march2019.pdf_77,2022-10-27-draft-response-document.pdf_131,0.470703125
investor-presentation_march2019.pdf_79,s-and-p-edf-ratings-direct-2024-07-02.pdf_12,0.412109375
investor-presentation_march2019.pdf_86,final_report_levelised_costs_0.pdf_56,0.458984375
investor-presentation_march2019.pdf_88,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.498046875
investor-presentation_march2019.pdf_89,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.421875
investor-presentation_march2019.pdf_91,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.435546875
investor-presentation_march2019.pdf_92,Wind-Observatory-2023.pdf_124,0.392578125
investor-presentation_march2019.pdf_94,2024-02_Rapport_indicateurs_eng.pdf_21,0.51171875
investor-presentation_march2019.pdf_96,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_2,0.3671875
investor-presentation_march2019.pdf_97,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_12,0.35546875
investor-presentation_march2019.pdf_98,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_12,0.34375
investor-presentation_march2019.pdf_100,Sylvie-Denoble-Mayer-Hydrogen-Policy-Regulation-and-Opportunities.pdf_2,0.330078125
investor-presentation_march2019.pdf_101,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.4609375
investor-presentation_march2019.pdf_102,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.404296875
investor-presentation_march2019.pdf_103,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.4375
investor-presentation_march2019.pdf_104,Arnaud-de-Limburg-Clean-Hydrogen-The-Projects.pdf_1,0.447265625
investor-presentation_march2019.pdf_106,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_13,0.36328125
investor-presentation_march2019.pdf_107,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.384765625
investor-presentation_march2019.pdf_109,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_1,0.40234375
investor-presentation_march2019.pdf_111,the-essentials-2020-2021-veolia-en.pdf_4,0.36328125
investor-presentation_march2019.pdf_112,edf_in_asia_2017.pdf_1,0.375
investor-presentation_march2019.pdf_115,2022-04_EDF-RD-White-Paper_Renewables-Integration.pdf_4,0.396484375
investor-presentation_march2019.pdf_117,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_51,0.40234375
investor-presentation_march2019.pdf_119,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_51,0.349609375
investor-presentation_march2019.pdf_120,2022-04_EDF-RD-White-Paper_Renewables-Integration.pdf_4,0.3515625
investor-presentation_march2019.pdf_123,2022-04_EDF-RD-White-Paper_Renewables-Integration.pdf_4,0.400390625
investor-presentation_march2019.pdf_124,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_26,0.416015625
investor-presentation_march2019.pdf_126,20230613_Engie_Green_Framework (VDEF).pdf_12,0.396484375
investor-presentation_march2019.pdf_128,the-essentials-2020-2021-veolia-en.pdf_4,0.33984375
investor-presentation_march2019.pdf_129,the-essentials-2020-2021-veolia-en.pdf_4,0.349609375
l23-128-311-11.pdf_4,PPE-Executive summary.pdf_8,0.4609375
l23-128-311-11.pdf_9,DP_Paris_deep_decarbonisation_EN.pdf_11,0.251953125
l23-128-311-11.pdf_21,France NPF (EN).pdf_81,0.275390625
l23-128-311-11.pdf_24,PPE-Executive summary.pdf_33,0.3671875
l23-128-311-11.pdf_32,France NPF (EN).pdf_72,0.298828125
l23-128-311-11.pdf_34,France NPF (EN).pdf_72,0.3515625
l23-128-311-11.pdf_35,2D462CBE846D1361414CAAC23315BD97D0D8DBC2_4D8D4EBAE2112A2E76F269E23173CE184230E994.PDF_61,0.255859375
l23-128-311-11.pdf_36,2021-05-en-digest-hydrogene-bfinvest.pdf_6,0.3125
l23-128-311-11.pdf_40,2022-10-27-draft-response-document.pdf_94,0.26953125
l23-128-311-11.pdf_41,DP_Paris_deep_decarbonisation_EN.pdf_11,0.2890625
l23-128-311-11.pdf_49,s-and-p-edf-ratings-direct-2024-07-02.pdf_8,0.353515625
l23-128-311-11.pdf_54,France NPF (EN).pdf_81,0.3828125
l23-128-311-11.pdf_55,DP_Paris_deep_decarbonisation_EN.pdf_8,0.48046875
l23-128-311-11.pdf_59,DP_Paris_deep_decarbonisation_EN.pdf_15,0.462890625
l23-128-311-11.pdf_64,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_8,0.318359375
l23-128-311-11.pdf_71,DP_Paris_deep_decarbonisation_EN.pdf_15,0.408203125
l23-128-311-11.pdf_74,2022-10-27-draft-response-document.pdf_59,0.396484375
l23-128-311-11.pdf_79,2021-05-en-digest-hydrogene-bfinvest.pdf_6,0.35546875
l23-128-311-11.pdf_81,2022-10-27-draft-response-document.pdf_59,0.423828125
l23-128-311-11.pdf_84,AEO2023_LCOE_report.pdf_3,0.322265625
l23-128-311-11.pdf_89,2022-10-27-draft-response-document.pdf_72,0.3828125
l23-128-311-11.pdf_90,France NPF (EN).pdf_73,0.34375
l23-128-311-11.pdf_91,2021-05-en-digest-hydrogene-bfinvest.pdf_6,0.55078125
l23-128-311-11.pdf_96,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_6,0.298828125
l23-128-311-11.pdf_104,PPE-Executive summary.pdf_31,0.419921875
l23-128-311-11.pdf_112,PPE-Executive summary.pdf_31,0.337890625
l23-128-311-11.pdf_114,PPE-Executive summary.pdf_31,0.3671875
l23-128-311-11.pdf_120,France NPF (EN).pdf_73,0.40625
l23-128-311-11.pdf_121,France NPF (EN).pdf_6,0.484375
l23-128-311-11.pdf_124,France NPF (EN).pdf_81,0.5234375
l23-128-311-11.pdf_127,France NPF (EN).pdf_81,0.39453125
l23-128-311-11.pdf_129,2021-05-en-digest-hydrogene-bfinvest.pdf_6,0.30078125
l23-128-311-11.pdf_130,France NPF (EN).pdf_81,0.30859375
l23-128-311-11.pdf_142,2022-10-27-draft-response-document.pdf_59,0.29296875
l23-128-311-11.pdf_144,PPE-Executive summary.pdf_8,0.33984375
l23-128-311-11.pdf_149,Energy pathways 2050_Key results.pdf_59,0.34765625
l23-128-311-11.pdf_154,cepInput_Energy_Taxation_in_France.pdf_0,0.3359375
l23-128-311-11.pdf_159,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.54296875
l23-128-311-11.pdf_161,2022-10-27-draft-response-document.pdf_203,0.416015625
l23-128-311-11.pdf_164,2022-10-27-draft-response-document.pdf_59,0.427734375
l23-128-311-11.pdf_166,2022-10-27-draft-response-document.pdf_59,0.41015625
l23-128-311-11.pdf_170,2024-02_Rapport_indicateurs_eng.pdf_22,0.408203125
l23-128-311-11.pdf_171,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_6,0.3359375
l23-128-311-11.pdf_174,2022-10-27-draft-response-document.pdf_59,0.376953125
l23-128-311-11.pdf_176,2022-10-27-draft-response-document.pdf_59,0.376953125
l23-128-311-11.pdf_184,MS on cleanTech July2023-67e7048b-dd11-4495-96ca-057a9fe3f853.pdf_17,0.466796875
l23-128-311-11.pdf_186,2022-10-27-draft-response-document.pdf_59,0.37890625
l23-128-311-11.pdf_192,France NPF (EN).pdf_81,0.50390625
l23-128-311-11.pdf_209,DP_Paris_deep_decarbonisation_EN.pdf_17,0.4765625
l23-128-311-11.pdf_210,CountryReport2021_France_final.pdf_9,0.400390625
l23-128-311-11.pdf_214,2022-10-27-draft-response-document.pdf_59,0.470703125
l23-128-311-11.pdf_219,2022-10-27-draft-response-document.pdf_59,0.4453125
l23-128-311-11.pdf_224,Garve-District-Community-Development-2019-2024.pdf_5,0.33984375
l23-128-311-11.pdf_236,DP_Paris_deep_decarbonisation_EN.pdf_25,0.23046875
l23-128-311-11.pdf_239,cepInput_Energy_Taxation_in_France.pdf_9,0.4453125
master_BNSP_CTD_2951.pdf_1,Energy pathways 2050_Key results.pdf_9,0.35546875
master_BNSP_CTD_2951.pdf_2,Energy pathways 2050_Key results.pdf_20,0.353515625
master_BNSP_CTD_2951.pdf_3,CountryReport2021_France_final.pdf_8,0.359375
master_BNSP_CTD_3283.pdf_2,Wind-Observatory-2023.pdf_145,0.34375
master_BNSP_CTD_3283.pdf_3,CountryReport2021_France_final.pdf_6,0.37109375
master_BNSP_CTD_3283.pdf_4,CountryReport2021_France_final.pdf_6,0.357421875
master_BNSP_CTD_3283.pdf_5,CountryReport2021_France_final.pdf_6,0.322265625
master_BNSP_CTD_3283.pdf_6,CID-Decision-VIVO-ENERGY-VIP-II-BLU.pdf_3,0.3203125
master_BNSP_CTD_3283.pdf_7,CountryReport2021_France_final.pdf_6,0.35546875
master_BNSP_CTD_3283.pdf_8,CountryReport2021_France_final.pdf_11,0.388671875
master_BNSP_CTD_3283.pdf_9,Wind-Observatory-2023.pdf_149,0.380859375
master_BNSP_CTD_4223.pdf_1,CountryReport2021_France_final.pdf_8,0.33203125
master_BNSP_CTD_4223.pdf_5,IRENA_Renewable_power_generation_costs_in_2023.pdf_147,0.36328125
master_BNSP_CTD_4223.pdf_6,Wind-Observatory-2023.pdf_5,0.4375
master_BNSP_CTD_4223.pdf_7,CountryReport2021_France_final.pdf_8,0.455078125
master_BNSP_CTD_4223.pdf_9,CountryReport2021_France_final.pdf_8,0.4296875
master_BNSP_CTD_4223.pdf_11,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.369140625
master_BNSP_CTD_4223.pdf_12,final_report_levelised_costs_0.pdf_56,0.3671875
master_BNSP_CTD_4223.pdf_13,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.37109375
master_BNSP_CTD_4223.pdf_14,France NPF (EN).pdf_17,0.314453125
master_BNSP_CTD_4223.pdf_15,cepInput_Energy_Taxation_in_France.pdf_6,0.45703125
master_BNSP_CTD_4223.pdf_16,cepInput_Energy_Taxation_in_France.pdf_6,0.37109375
master_BNSP_CTD_4223.pdf_17,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.4140625
master_BNSP_CTD_4223.pdf_18,enea-overview-of-the-biomethane-sector-in-france.pdf_29,0.435546875
master_BNSP_CTD_4223.pdf_19,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.400390625
master_BNSP_CTD_4223.pdf_20,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.375
master_BNSP_CTD_4223.pdf_21,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.42578125
master_BNSP_CTD_4223.pdf_22,IRENA_Renewable_power_generation_costs_in_2023.pdf_147,0.380859375
master_BNSP_CTD_4223.pdf_23,CountryReport2021_France_final.pdf_11,0.330078125
master_BNSP_CTD_4223.pdf_24,CountryReport2021_France_final.pdf_5,0.419921875
master_BNSP_CTD_4223.pdf_25,IRENA_Renewable_power_generation_costs_in_2023.pdf_180,0.375
master_BNSP_CTD_4223.pdf_26,IRENA_Renewable_power_generation_costs_in_2023.pdf_180,0.40234375
master_BNSP_CTD_4223.pdf_27,France NPF (EN).pdf_17,0.498046875
master_BNSP_CTD_4223.pdf_28,CountryReport2021_France_final.pdf_5,0.48828125
master_BNSP_CTD_4223.pdf_29,Intermittent-production-PtL-jet-fuel-grid-DSM-19NOV24.pdf_19,0.4296875
master_BNSP_CTD_4223.pdf_30,IRENA_Renewable_power_generation_costs_in_2023.pdf_180,0.5078125
master_BNSP_CTD_4223.pdf_31,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.470703125
master_BNSP_CTD_4223.pdf_32,2022-10-27-draft-response-document.pdf_72,0.41796875
master_BNSP_CTD_4223.pdf_33,2022-10-27-draft-response-document.pdf_72,0.390625
master_BNSP_CTD_4223.pdf_34,2022-10-27-draft-response-document.pdf_72,0.359375
master_BNSP_CTD_4223.pdf_35,2022-10-27-draft-response-document.pdf_72,0.419921875
master_BNSP_CTD_4223.pdf_36,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.3671875
master_BNSP_CTD_4223.pdf_39,Energy pathways 2050_Key results.pdf_9,0.41796875
master_BNSP_CTD_4223.pdf_40,Energy pathways 2050_Key results.pdf_9,0.361328125
master_BNSP_CTD_4223.pdf_41,cepInput_Energy_Taxation_in_France.pdf_7,0.37109375
master_BNSP_CTD_4223.pdf_42,2022-10-27-draft-response-document.pdf_87,0.51171875
master_BNSP_CTD_4223.pdf_43,2022-10-27-draft-response-document.pdf_87,0.3984375
master_BNSP_CTD_4223.pdf_44,Energy pathways 2050_Key results.pdf_9,0.404296875
master_BNSP_CTD_4223.pdf_45,2022-10-27-draft-response-document.pdf_151,0.388671875
master_BNSP_CTD_4223.pdf_46,Wind-Observatory-2023.pdf_5,0.30078125
master_BNSP_CTD_4223.pdf_47,Wind-Observatory-2023.pdf_47,0.435546875
master_BNSP_CTD_4223.pdf_48,CountryReport2021_France_final.pdf_5,0.423828125
master_BNSP_CTD_4223.pdf_49,CountryReport2021_France_final.pdf_10,0.388671875
master_BNSP_CTD_4223.pdf_50,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.37890625
master_BNSP_CTD_4223.pdf_51,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.35546875
master_BNSP_CTD_4223.pdf_52,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.296875
master_BNSP_CTD_4223.pdf_53,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_1,0.392578125
master_BNSP_CTD_4223.pdf_54,2021-Mozambique%20Oil-Gas%20Sector_2.pdf_14,0.318359375
master_BNSP_CTD_4223.pdf_55,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_1,0.35546875
master_BNSP_CTD_4223.pdf_56,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.384765625
master_BNSP_CTD_4223.pdf_57,LM-AEOI-Hydrocarbures-Executive-Summary.pdf_2,0.283203125
master_BNSP_CTD_4223.pdf_58,CountryReport2021_France_final.pdf_5,0.345703125
master_BNSP_CTD_4223.pdf_59,CountryReport2021_France_final.pdf_6,0.423828125
master_BNSP_CTD_4223.pdf_60,CountryReport2021_France_final.pdf_6,0.400390625
master_BNSP_CTD_4223.pdf_61,CountryReport2021_France_final.pdf_5,0.4921875
master_BNSP_CTD_4223.pdf_62,Wind-Observatory-2023.pdf_5,0.34375
master_BNSP_CTD_4223.pdf_64,CountryReport2021_France_final.pdf_8,0.34375
master_BNSP_CTD_4223.pdf_65,France NPF (EN).pdf_17,0.3828125
master_BNSP_CTD_4223.pdf_66,CountryReport2021_France_final.pdf_5,0.34375
master_BNSP_CTD_4223.pdf_67,DP_Paris_deep_decarbonisation_EN.pdf_17,0.5234375
master_BNSP_CTD_4223.pdf_68,CountryReport2021_France_final.pdf_10,0.265625
master_BNSP_CTD_4223.pdf_69,enea-overview-of-the-biomethane-sector-in-france.pdf_29,0.396484375
master_BNSP_CTD_4223.pdf_70,20230613_Engie_Green_Framework (VDEF).pdf_6,0.33203125
master_BNSP_CTD_4223.pdf_71,Wind-Observatory-2023.pdf_5,0.38671875
master_BNSP_CTD_4223.pdf_72,Wind-Observatory-2023.pdf_5,0.330078125
master_BNSP_CTD_4223.pdf_73,Energy pathways 2050_Key results.pdf_53,0.31640625
master_BNSP_CTD_4223.pdf_74,CountryReport2021_France_final.pdf_8,0.357421875
master_BNSP_CTD_4223.pdf_75,Wind-Observatory-2023.pdf_5,0.330078125
master_BNSP_CTD_4223.pdf_76,Wind-Observatory-2023.pdf_124,0.498046875
master_BNSP_CTD_4223.pdf_77,2022-10-27-draft-response-document.pdf_110,0.51171875
master_BNSP_CTD_4223.pdf_78,CountryReport2021_France_final.pdf_11,0.443359375
master_BNSP_CTD_4223.pdf_79,CountryReport2021_France_final.pdf_11,0.486328125
master_BNSP_CTD_4223.pdf_80,CountryReport2021_France_final.pdf_11,0.44921875
master_BNSP_CTD_4223.pdf_81,2021-05-en-digest-hydrogene-bfinvest.pdf_3,0.498046875
master_BNSP_CTD_4223.pdf_82,2021-05-en-digest-hydrogene-bfinvest.pdf_3,0.498046875
master_BNSP_CTD_4223.pdf_84,Energy pathways 2050_Key results.pdf_20,0.380859375
master_BNSP_CTD_4223.pdf_85,CountryReport2021_France_final.pdf_8,0.388671875
master_BNSP_CTD_4223.pdf_86,CountryReport2021_France_final.pdf_8,0.39453125
master_BNSP_CTD_4223.pdf_87,CountryReport2021_France_final.pdf_8,0.38671875
master_BNSP_CTD_4223.pdf_88,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_6,0.369140625
master_BNSP_CTD_4223.pdf_89,CountryReport2021_France_final.pdf_8,0.41015625
master_BNSP_CTD_4223.pdf_90,cepInput_Energy_Taxation_in_France.pdf_6,0.431640625
master_BNSP_CTD_4223.pdf_91,CountryReport2021_France_final.pdf_8,0.458984375
master_BNSP_CTD_4223.pdf_92,CountryReport2021_France_final.pdf_8,0.37890625
master_BNSP_CTD_4223.pdf_93,20230613_Engie_Green_Framework (VDEF).pdf_6,0.302734375
master_BNSP_CTD_4223.pdf_94,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.392578125
master_BNSP_CTD_4223.pdf_95,20230613_Engie_Green_Framework (VDEF).pdf_6,0.353515625
master_BNSP_CTD_4223.pdf_96,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.310546875
master_BNSP_CTD_4223.pdf_97,20230613_Engie_Green_Framework (VDEF).pdf_6,0.39453125
master_BNSP_CTD_4223.pdf_98,CountryReport2021_France_final.pdf_8,0.39453125
master_BNSP_CTD_4223.pdf_99,CountryReport2021_France_final.pdf_8,0.30078125
master_BNSP_CTD_4223.pdf_100,CountryReport2021_France_final.pdf_8,0.3828125
master_BNSP_CTD_4223.pdf_101,CountryReport2021_France_final.pdf_8,0.4453125
master_BNSP_CTD_4223.pdf_102,CountryReport2021_France_final.pdf_8,0.44921875
master_BNSP_CTD_4223.pdf_103,France NPF (EN).pdf_17,0.515625
master_BNSP_CTD_4223.pdf_104,Wind-Observatory-2023.pdf_93,0.365234375
master_BNSP_CTD_4223.pdf_105,CountryReport2021_France_final.pdf_8,0.435546875
master_BNSP_CTD_4223.pdf_106,2022-10-27-draft-response-document.pdf_72,0.33984375
master_BNSP_CTD_4223.pdf_107,CountryReport2021_France_final.pdf_8,0.365234375
master_BNSP_CTD_4223.pdf_108,CountryReport2021_France_final.pdf_11,0.4296875
master_BNSP_CTD_4223.pdf_109,CountryReport2021_France_final.pdf_8,0.341796875
master_BNSP_CTD_4223.pdf_110,CountryReport2021_France_final.pdf_8,0.4296875
master_BNSP_CTD_4223.pdf_111,CountryReport2021_France_final.pdf_8,0.412109375
master_BNSP_CTD_4223.pdf_112,CountryReport2021_France_final.pdf_8,0.341796875
master_BNSP_CTD_4223.pdf_114,cepInput_Energy_Taxation_in_France.pdf_6,0.359375
master_BNSP_CTD_4223.pdf_115,cepInput_Energy_Taxation_in_France.pdf_6,0.3515625
master_BNSP_CTD_4223.pdf_116,Energy pathways 2050_Key results.pdf_20,0.408203125
master_BNSP_CTD_4223.pdf_117,CountryReport2021_France_final.pdf_11,0.41015625
master_BNSP_CTD_4223.pdf_118,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.283203125
master_BNSP_CTD_4223.pdf_119,FDE-Présentation-Résultats-FY22-Q123_261022-VF.pdf_13,0.341796875
master_BNSP_CTD_4223.pdf_120,CountryReport2021_France_final.pdf_8,0.353515625
master_BNSP_CTD_4223.pdf_121,CountryReport2021_France_final.pdf_13,0.447265625
master_BNSP_CTD_4223.pdf_122,CountryReport2021_France_final.pdf_13,0.59375
master_BNSP_CTD_4223.pdf_123,CountryReport2021_France_final.pdf_13,0.44921875
master_BNSP_CTD_4223.pdf_124,CountryReport2021_France_final.pdf_8,0.38671875
master_BNSP_CTD_4223.pdf_125,CountryReport2021_France_final.pdf_8,0.28125
master_BNSP_CTD_4223.pdf_126,CountryReport2021_France_final.pdf_8,0.3515625
master_BNSP_CTD_4223.pdf_127,CountryReport2021_France_final.pdf_8,0.388671875
master_BNSP_CTD_4223.pdf_128,CountryReport2021_France_final.pdf_8,0.40625
master_BNSP_CTD_4223.pdf_129,CountryReport2021_France_final.pdf_8,0.337890625
master_BNSP_CTD_4223.pdf_130,Energy pathways 2050_Key results.pdf_20,0.447265625
master_BNSP_CTD_4223.pdf_131,CountryReport2021_France_final.pdf_8,0.41015625
master_BNSP_CTD_4223.pdf_132,CountryReport2021_France_final.pdf_8,0.41015625
master_BNSP_CTD_4223.pdf_133,CountryReport2021_France_final.pdf_8,0.439453125
master_BNSP_CTD_4223.pdf_134,CountryReport2021_France_final.pdf_8,0.455078125
master_BNSP_CTD_4223.pdf_135,CountryReport2021_France_final.pdf_11,0.404296875
master_BNSP_CTD_4223.pdf_136,France-brief-Phase-out-2020-monitoring-Europes-fossil-fuel-subsidies.pdf_2,0.35546875
master_BNSP_CTD_4223.pdf_137,CountryReport2021_France_final.pdf_8,0.373046875
master_BNSP_CTD_4223.pdf_139,CountryReport2021_France_final.pdf_8,0.345703125
master_BNSP_CTD_4223.pdf_140,CountryReport2021_France_final.pdf_8,0.353515625
master_BNSP_CTD_4223.pdf_141,CountryReport2021_France_final.pdf_8,0.36328125
master_BNSP_CTD_4223.pdf_142,CountryReport2021_France_final.pdf_8,0.40234375
master_BNSP_CTD_4223.pdf_143,CountryReport2021_France_final.pdf_8,0.376953125
master_BNSP_CTD_4223.pdf_144,CountryReport2021_France_final.pdf_8,0.384765625
master_BNSP_CTD_4223.pdf_145,CountryReport2021_France_final.pdf_8,0.369140625
master_BNSP_CTD_4223.pdf_146,CountryReport2021_France_final.pdf_5,0.36328125
master_BNSP_CTD_4223.pdf_147,CountryReport2021_France_final.pdf_8,0.3515625
master_BNSP_CTD_4223.pdf_148,CountryReport2021_France_final.pdf_8,0.349609375
master_BNSP_CTD_4223.pdf_149,CountryReport2021_France_final.pdf_5,0.3203125
master_BNSP_CTD_4223.pdf_150,CountryReport2021_France_final.pdf_8,0.31640625
master_BNSP_CTD_4223.pdf_151,CountryReport2021_France_final.pdf_8,0.376953125
master_BNSP_CTD_4223.pdf_152,CountryReport2021_France_final.pdf_8,0.353515625
master_BNSP_CTD_4223.pdf_153,Wind-Observatory-2023.pdf_124,0.373046875
master_BNSP_CTD_4223.pdf_154,CountryReport2021_France_final.pdf_8,0.359375
master_BNSP_CTD_4223.pdf_155,CountryReport2021_France_final.pdf_11,0.45703125
master_BNSP_CTD_4223.pdf_156,CountryReport2021_France_final.pdf_6,0.298828125
master_BNSP_CTD_4223.pdf_157,CountryReport2021_France_final.pdf_8,0.310546875
master_BNSP_CTD_4223.pdf_158,CountryReport2021_France_final.pdf_6,0.306640625
master_BNSP_CTD_4223.pdf_159,CountryReport2021_France_final.pdf_6,0.3671875
master_BNSP_CTD_4223.pdf_161,CountryReport2021_France_final.pdf_6,0.3515625
master_BNSP_CTD_4223.pdf_162,CountryReport2021_France_final.pdf_8,0.314453125
master_BNSP_CTD_4223.pdf_164,CountryReport2021_France_final.pdf_8,0.349609375
